USERNAME,TEAMID
viktdjck87138,303
xkxjselp19834,910
hywlyjrk82904,32
iyqmeatg48859,148
meuucolf89358,564
swxfrdwr16360,915
takxnyfg91207,2
dcgklvid58366,538
yahkbfjm84582,361
nsritrqy92415,710
wxxneyuh59082,625
pauybbnn30384,668
jbtcrnla88576,26
cegkpclv21149,802
eugpwxyh97063,513
ixqhjfiv59879,854
bhatgwtb56117,483
mmaoyuvo95740,586
jatuouiy86505,523
kbyqeodn34662,630
sgethfbd82452,59
mlphjfal84555,35
fkwidhrs50977,556
lpvjqnfg11945,863
vitdkica60188,116
excdslgo84838,103
nbkbhuib18978,131
njywphun57243,61
raylivck71113,938
ryclgwfb9004,340
ygwdbmth69793,258
botsysyt93675,496
tlwimmjd15302,567
ytxhbude63537,485
fgftfcyl78722,467
lkwcxfuu31663,15
juundcwm7163,523
echjsxiy6053,37
ukstdfio1992,26
csatjttn79674,675
numsdtdw91036,611
jivglqhh88396,46
fvyircoc67784,693
nevkqbrl54996,581
oderimex55569,247
rkbpuxxo22860,653
rfxjpvjk64665,536
gpfqexby44102,552
mowhylac49737,997
unpmgiol29382,101
mibgtdgg42549,679
ogytgthe83530,492
iffccyfh29483,272
ccgwmiol49659,253
lyujhpcd68254,998
twfkoqvk59212,605
cvjdblcl88364,369
hernmegp37353,846
wvnabdrb965,108
xsqppdiv46559,823
hcehdhsc50590,299
kufivfpg59262,997
bwvtjskp78715,213
qoreutbt37912,76
khpymavu30467,95
ddsgugdm67726,713
ntypnctw32522,606
cfdmquph30261,294
fcsufqsw85659,541
djptvbdu27959,413
olkweepn68018,918
hfxgtoqi70511,254
juhudavi19234,509
adxrujcl11402,698
xovbvbuw81752,415
txivqnxa79904,666
dcqpvesl7921,356
wfxcnxnb88355,903
csatbdxy2503,907
raregxrc5711,115
moqngnyt60241,59
hilqukax81587,156
puabbyev73788,101
kqhsgaxi71736,741
rghdgkxp34057,41
pumkhabb63463,965
iteuqvdb18785,445
sqkhslln25454,798
gjevrkhx65076,871
lvskwsbs8246,579
gtismkrf53328,795
vtewojwy3776,449
rwbfdsjr86947,284
gcuohwpr32926,635
kqaweafb38166,463
gbkgrebk64377,442
frhbktpu45028,216
wgdylmsk87900,835
jbelqqcw86520,465
qbqoxjfj55838,543
mnpuqmxd32978,779
mnpivudm80310,661
iicynobb68145,38
qrflgolq22752,854
vfiwmmvs5427,393
pmumeerm41493,389
esvdnlky75379,734
elpobyjr68670,387
phlpaard45397,495
sggbychp72571,890
vbysitpe42585,666
tvugrvxa24205,542
eaqkuwwo90107,522
rernylqs27698,991
ietmxiyl35338,722
tcwhfvfh92179,343
cgblmyao42946,116
xhyqijtb20730,383
bpicycjt49209,805
dalubhmi67248,585
dwtnfdck26505,739
kjkkfpow63550,341
dvxhuknr85813,429
wfuuxrot52719,252
sjcsrkus53627,131
woprwgif72555,754
eqdatklr95400,219
btrswuuy20931,850
cdmxuwxc21165,315
fydfrvyn1493,221
ekewpsav3395,154
mkkqymag90074,518
umxtnakh54212,87
nrksmqbn86536,223
wsqkpenq61317,596
hrfihpjs14805,64
etqispta55160,171
poyqcfvs13020,606
eteecnkc87937,443
gyepnati12569,288
tkhaoduv34885,505
vpspkqpk37879,905
pqnfbhup91880,956
jujfmoew72852,230
fgjlnkis30690,315
unydiwwk29165,242
tmnxrjfq91878,83
pkyjyxgr22260,226
nxoatptc39248,955
fgdfplfn5712,810
frlwxxhw75453,347
mlpsotmu41716,885
cbwsbpgf17326,678
kqjpndby87563,201
iflqhctf61931,616
ghbecusu58960,389
ytufqsls30031,789
erqyubtn92309,71
nbmghcdg61325,316
inyoaqjl63010,717
nokmrbbp49040,872
sqertkcs35810,907
veptjnxf44233,904
ryqchhwb13195,701
ayagakcl29915,35
mtbhjunu23706,894
nogpklcb64807,677
gdahrrso39641,20
elxbxfol21747,349
bwbggnus41945,133
aylrordg1916,218
rbufjjgt58265,521
royumvex87779,952
cgauweys82237,729
pltqxbho10012,58
ovcmahtm46391,500
rnrvefid40660,474
yslcopwx61414,474
fqkwevxu95657,367
itftynht52170,808
soevesht20349,749
wlwwgycw20225,168
eokasfyd60591,732
dbaplixh34846,930
cwlwmyiv68768,4
njqqdube10510,790
prjektoh77483,360
girrihqn57678,393
upxxkcqi79378,951
pvvshoee5927,60
useixfxw88977,238
oqeyfymi81921,153
xkekoybt25144,489
ibdobdep96497,121
ksajdelk46975,106
erxihsiy32239,833
cjiucwxr94012,945
yqofhnnv50471,354
rtposanx32317,280
ggnjsdoh33124,929
filpkbay83997,64
qmflsbxc54743,581
bvvriyjy20815,648
gvxglbjp36595,381
ptekeaqu38613,166
xwobnoqv67245,158
tbjeslxq87546,420
yfmgfryx89609,130
gqvkilme23722,173
cgmgpwye42073,713
ynmwgsej64604,427
lfwkkixd12991,535
mmwpmlpo76229,457
yjfwjtou11927,528
qjnhydmd93507,51
bxbsjsfx89346,789
bhqdhvus76923,682
okwwluro36720,829
jacnhmpu38359,93
llywnhhd82045,702
bplifptg26838,88
tsljtypg54881,476
mvxmhhub51112,154
toctgabn32700,490
fltkeffp30111,919
bdviunsa95287,817
hocnsamx4261,336
tvjwbgmf9272,444
nmjiobjw11843,922
lolcifgb35376,701
tkaqfjmn32100,341
jodkwfjh1996,606
jnyhxsnp24606,114
gxqrlbpp16046,915
ifwwadqc47589,267
owdpgmuv90025,835
ieefdvvi22881,262
cukedsra46313,539
aebuqgji24337,688
unywqmft24928,889
dsvartqt7050,756
ybetxfma59135,972
twrfilqg60615,822
ingkmptf4481,406
gxbmvedc67327,839
yvrbftfd2078,646
ofsokwsc66387,848
wswjyhit32903,904
oasfjnbr80604,352
siydvtva73142,665
bwcoknyp39016,709
vksrcfas91035,194
uoktilfh37904,472
wbydpovg36674,890
udftgfxa18987,946
cmxummqc62488,813
losyhtfn7080,103
xgltvjoq78336,204
aidyuqfh41562,389
psgctsji89102,384
lqeswyfy58533,885
brwexglm84663,979
utyapryg25092,771
ukhlpqfi51885,3
bboerpqe8330,991
vhbbykbx56771,995
kcygtwbr62666,585
eityukxs1166,53
dtailofd55368,180
cwamskxp92875,300
ulhicupb7357,740
pjqqsedp81140,65
ueqeyjpc19088,768
bmfxlkps99029,790
mgrppnpr67493,840
nsjjfpmw23741,505
xrhhjgla2982,480
mvyxitbs14090,489
sroblpjv53385,155
ohdlmfga6406,621
xybyjtwy39808,364
iyfmvevj56971,799
vtjneiua40289,593
eljiasgk97832,715
iaeawauk96164,217
mhswfuwk32534,219
ggtcboaj39860,244
ojroxjdm38512,496
gmyjpfdc39512,199
olbtiryh54319,280
ukcmqwpp95587,308
jokolxfk27867,357
bftttqbw97176,597
rqevsdan70773,713
byxbdeih43102,484
dqarvctp15876,740
vvjlnyhg59669,910
almoribm2637,97
xobkhoie1948,121
mhncmpmo20760,940
lpkwpvhe8222,715
vtdugrim28157,480
rdkxwhfb88727,713
teoxlibg21034,997
cwaggghb68177,985
hjccgcge74669,757
ocutvtsc69121,537
nndqshin93026,538
mrdggyrq19250,829
eyrwqofl1400,770
gckyauww88499,525
cqglecqf91796,717
mmgiojje13563,807
jamblrpp84221,418
nvowytug47738,654
yhelojdx97855,613
tlafcsaq81636,303
sqapooch35984,257
wswyqfgn15478,452
njytefpu76245,727
turvuutv29793,610
jfxdqovk22631,361
epqrhirc91984,419
mxytrixf21027,450
gaesdngh56430,699
wdkgxcbg60170,437
krwmdjnp66760,427
terupvik82002,639
dojojrfb41708,843
elvfpxrs1776,450
xhahbusi35007,430
lwcxoiyg95960,670
iklvdxpo88815,541
xtlagmnm49886,262
ojauabgi64307,37
xoyljghy69736,606
pgqahtxp20126,447
plbcehjf53704,49
osjiyfyx27637,767
oonyfhec87742,355
ggyvmecx57277,227
arhdjgdc75628,479
teyahhyp43589,60
hrlyycxx40482,937
sunbvpwx38085,542
ewtakrpa37396,925
oyipipip89680,352
uilveojx96872,267
ljnopncl48929,611
hvixluwk80704,207
dmsobwsd80096,784
scojafil67497,44
cfiiccgq77044,19
ddrjkdwe1285,615
ewdtkghp23841,358
lsoxgevs31209,663
wpkawsud9387,740
jenruvdq41706,227
fhypkufw3801,615
ccphwust21922,249
dtcmdtpu33594,546
xokjdens53194,766
xmjyywsn43359,140
rutjlvhk98186,209
mquiifop18360,252
ppbrmwxv59902,502
wdnlldqp51398,468
rkaiorxb42850,930
bjsiscda76756,489
tfjwgpuu86734,956
fyeopjmw61594,208
toykuyuo65023,489
dujsbcqw41336,937
nshglmkf34742,411
nfwqblni6811,444
rgwoddik1362,523
rqvogkoe5127,232
jxdkplws14005,475
jdcgwmqs95203,738
xxqgudhh39126,618
jvsgtcoh5314,953
clwafomi68813,213
gwovdadd78698,294
jkreleyc8714,864
qvhtslcf55081,419
siqbomfp55145,589
reimbbmk29660,107
smdxcwhk16760,444
ykwfcavt50878,206
awviajkm54543,232
vndmglot67167,160
pbywhkpr18708,384
eubgnmpv9032,596
ekljfbxy34929,773
mnxvhsfo98436,976
jmpdxctq51448,857
fmlwfnlx9795,388
bfkvchhn92536,263
iveivwpx67142,115
lrqptjxe74527,648
svjnojlp53666,769
vpjnealf35148,416
snlctmbg23912,400
jqpiogcx91375,686
bhsudnte56805,179
mwrbhdwf91236,699
edfedqgd60344,975
oaxhqgym48713,743
hdvjgrvx39798,373
tkrcqupp54411,499
qhkkpvai72499,474
ykievneu35479,702
ernuqucw88646,105
odjfdqnf98882,889
hejfjjou44940,904
wwsxnfbn28686,15
rbescryg91048,145
iildhdfd24273,744
buvdoplt71493,20
cqhoipej59506,216
wlhexwof76557,555
jgaaxyqw16426,204
wihduciq53055,301
wwnkpgop95235,652
jcofxqcr14097,417
uyqmiqyi31862,742
hfhsseul39650,800
jqelwpnv60586,770
hoftwrik45548,465
ccaiofsc42547,344
duxahuwj6330,472
coeairoa45544,618
hsnakyty58791,305
xtxtmjae99439,546
fhjibfhv80200,771
upigrhlr71053,431
uddubgdw28543,156
arspakhs94,350
gaxtmoti58968,592
lgypnfrt10896,424
fnpbnvcp78945,325
madqkbev70294,241
qadgjmmy86876,875
hsgpnxwc91528,183
irxugmsn45822,833
blbmtdsx94073,852
iwifrrox79465,440
ppuswloy17341,265
jnaodcaj43000,905
ynlengsx51698,985
ahcknrih12939,858
iabushen93217,913
gcheuwnc59985,246
esswgvje51626,32
pldcdjoi19178,438
lchatxix41882,985
kbbshgqe45782,314
oxgqbqdh64185,22
llgiqcbl52697,634
aigtqvyr38993,497
cdewcgyn56390,12
wbssolue93616,812
mscmhwwv19771,455
urgesseg11657,404
tsnrwkpa70146,503
xmgaoewd47214,172
npkkxneq86726,672
tlcqfnih74162,485
lhnxnmkc98890,91
srhpmjkg86958,766
ivvsnbly7905,912
ambewhcy97682,486
snmugjtv49037,347
igtsfrws72314,289
tskfawnq38972,931
xnaufabh35686,877
dkdcwesr10826,932
cebyujli30238,253
vuvqflpf27828,662
mmcskrgo53156,858
juiirxpy78448,809
vmoutfoa11869,191
vjabnxrx97468,820
gvhyvolf31283,505
amjxdjkp31643,772
kjmhaffo19391,269
twqrvbyd62739,162
unulivtb45251,169
dsuoyvbh29824,506
frltofcb15307,568
tccgbtrs47620,697
qdkgnhxy37109,511
sbknjjai99019,594
easijpfq45931,535
owtyyupx92549,424
mvnnvunq31255,810
gwscbjml14068,186
lnhoohth41632,360
axwtwvno68710,406
umcoiord64721,415
xcsxwkli5676,252
vffdnuvv76569,286
dninttfq40765,258
dscpkvnf29102,469
qqmkfxvu44621,622
bkdaeeap98594,101
vbtlbyxo42686,346
snnyktaq47401,292
qcvjgqyi82530,251
otsceofa64324,307
uskqdxbs58925,292
ygqxwagl31757,41
vgnxqbip52169,403
xeslbclv38294,749
xbtedxad26448,570
bskoebmy95465,537
wfoygmiy56511,688
xfccyyke41660,670
cuhyhskt98631,285
gjwftnil15775,381
ujcrjeri98942,150
oduhhqxn60018,478
qxkhchlk36859,433
ngaxayli70411,735
lbaxjnqi34206,852
rgumihbg44892,709
tffogmhn21660,222
dhwtqupu94205,410
prxfinyo43399,632
hannhrjx69101,948
fcwgrdtn98267,261
fnhxewku28864,123
qomahkrj60598,991
eifnahaf20268,711
oceyqxee98268,690
iqpufndi63289,65
xnaoqyqn6049,294
ltwrlcuh42723,542
hmkdbdny3507,563
oupsyojq85234,153
gojshwph3335,727
gmpfqqub62006,827
oehoqijl42739,48
ekjyungt93875,596
xvpciygj84657,701
bqlcivcp52334,82
dafeiypu37426,275
jhnijiin43302,653
ckgkaucp12459,644
lualsebk31518,715
cwtwmeoj37527,874
rcwmqjos16087,713
jexqoxoa70734,382
olpcgubs92774,518
vylbhgwc13404,544
icvmrjsr47490,79
uxhfsvcg5324,528
emjfyhwd8820,395
fipdnste94736,202
fmrrrfau49108,79
bqcecmtg15653,596
mbsehstp67622,79
mpytautu72625,538
leyjteuy3021,380
furofbhd27161,766
poqusgjy24773,835
anycsmsi5722,39
pkaxvmxp24402,652
hsfooinx97861,495
tbmhxtee81919,413
mrfjyquo96521,799
pdtebthl14950,938
rnvysgbw36900,415
kikhylyq26178,752
ojandwqb28691,678
dnkhieyf53381,374
xppkcuph39880,211
pynxdnox90883,184
loqdaaqo81885,632
tqjejjtw96883,131
stxxuifh68110,420
oqxuddks21161,146
xwxhrkjl64101,281
hcnlcesc89120,709
exydmiky26123,341
mndrhfbx55512,654
excuoyvx28906,21
jkrwdpjx98384,970
wjuidmms15949,498
bhprwvsp57057,44
wgpydtjk67604,260
vhqmdyst32253,523
kghkbgrk70970,350
toskscvi54894,729
ohgbwrgk92250,586
hnweavjp1707,354
prjpeior98960,182
iqmmrttq79898,979
bcrnldgo51509,935
yagxkdhi31093,821
ktcboeum86850,380
dpolabmk5089,982
qfehkqxt44582,77
fsqrxjlc37621,405
lpfuwnhx46421,521
sfunwnhc25025,680
isstciwj23848,984
uccunssq25676,823
ocuxiiwn3677,974
trctedwm34458,147
ibryqgmr3744,899
cjfqsimc70510,415
ofqihygk61370,950
eximutln90038,497
hlovqoea15053,172
bkcwshrv86150,894
laxwylkp87441,203
vmixoffe66137,589
ubfikptb72083,173
brnahmxh2347,881
yituwoon8422,805
cawykeia38614,34
iixammtp42880,865
jeeiuowk95182,816
atspadxo10365,708
fwwnlprw56522,241
nkspipkp38985,831
ddhlnaat46032,145
qdmlrdtt77481,13
thhtyyxs86725,523
laephdum65280,839
uaujvitx24425,913
okxqpery20283,154
wkqpdrbu40950,516
cuhjyfko96475,253
qdxjthvf17862,124
kfcmxvnw72814,433
veebkpea20054,400
bpoabeuw70832,861
apkilnvq55656,521
febmmolx61785,588
iapuwsak35609,696
phwekyyn17282,929
dwylpvec99081,643
tnouktla77174,359
bpkjroox93019,623
losgaoyk57195,561
tkecuwci95149,304
mcukfuya96334,212
dhtvatxa46325,288
jiiekabl46222,663
llkrmvjx16276,864
kllpkogt41577,688
jsqxivrs59588,197
pcxcrwtn47784,93
vgcdmbmo32947,922
ebqnvxoo73781,63
bnxvmmmt33940,853
btiodnct54117,810
mqnoyygw91735,315
cprbgjrx50579,241
wimabiaj85920,433
ywskwwmu95683,77
ktryrewc96102,543
vurxysvi3806,108
pvcwnkby86268,811
hgniwbxm4925,51
gprerayo12014,12
oxnhledn12620,748
ihkpbqci94259,421
uejnkttl25915,321
pgesbhvb45673,704
loqhspsf77983,244
dmnwnjfl46812,718
rwtdtbig85356,197
cykecoit66062,181
eenvvqgd25706,992
xlhbtjmh88454,236
upckkisd65820,841
qdfnvwlf68486,19
hcnbyntq91961,711
mncmdwda49882,511
bvhyafyj48003,533
ummgpadn2813,81
fyishvmy69384,615
leewwunv11864,352
kqclprft12486,655
fwlyhwos12480,236
pojfrvgm18311,411
erkybsqq12766,233
taxmsbuo16618,197
mrgltwvl57148,417
fetglorv70613,83
rapqfjuk85654,795
uqpobdkb88856,866
yigevxve16416,139
ejbsllva79701,646
drnfrbij33923,725
fcjmapcm4827,93
vmwvpvhj95845,859
kmnwtxgq96344,310
swbdgyey80140,505
gvtjwvyk37611,531
tjgjotbm83976,805
kxforvnr72198,756
rbcnuyyx48708,793
qgseavfm97526,837
cpfhrjip31774,154
nqshrgcd20833,444
mxicifaj66451,430
nxvjaekg2488,815
xdcvswfr51492,694
cyapnekv89301,174
hkroxtuo90753,345
jcbhddxt45168,243
pshduexr58229,335
dxyrotnc18467,311
didhjbrw797,837
lljuplbs47889,929
fgipuwbh312,106
xkpefeys96375,389
ynoptilf10654,9
lntohyug21069,840
aiovvpmf51510,528
mnlnddyh32112,22
xbminyqp89861,348
fmpukuuw66476,351
xikmpuvi62651,467
nbaxqbum5083,318
umqcnwro972,708
hvunahtg91334,929
ivhxwbsp93262,865
xawqidcw66560,238
isfhvxfx88152,198
uxtssajg24084,840
xqqnwsxp72679,975
fgvrtapj98605,589
unndmfcf78219,727
eaynihhk47971,667
wcmcbmkx61397,976
xuloqkyf57616,596
xewvfyfl76771,219
nndgxyct93345,727
faolgdok10487,91
oyvfdrar57049,237
desrwpls71147,737
swqtmwsy54751,693
ndpchkdo40881,601
hnmerltd66773,794
dhhkibxf73700,38
qepsulcg24264,992
qniwxytp90995,373
qwcwgoqr33469,303
pwjweura65641,297
aeuvdhpw55965,789
mhvwdvja3022,783
cxlfhwar50467,840
ybxhbqbn26195,10
pkricvgd3756,633
taxwedeb46974,164
yngsdiyx29801,853
smqutdla56694,334
osfipkqn98017,72
twwgveml4030,164
bpgpamob55908,955
otjtrfgl34509,361
visshnvj51907,812
gmvomwen55769,624
oqiywtbn23827,897
uabpctvk56537,84
ivwvhgfr14042,226
cdvuohgi53064,881
gxsyspav91117,639
dwjptbld57062,61
pgwmgorb7301,291
gtweskbo60465,607
mgmmkvys95991,727
rikxyqqq9685,20
ribnwbql21355,263
rbtscrrt99114,560
xdrntlge21237,403
eiovtyjk47745,924
fqixjidt48940,652
rykhjllp35238,896
hokblkjy6862,159
mebushib64357,239
lxkrxwcd81781,326
yhravsoc86762,899
mjexwcod39758,650
gcqhvsnm74470,416
plmkfwxw7746,800
biylvnhc44711,273
vgdcsbiv74984,186
mmxfmjon51105,830
jjcrobqn74877,24
eihbsymu32036,362
wlbrfbfu65361,222
nqkyvkqp69397,699
crfakwho13873,255
ytpquufh47500,943
ddjfxqda5116,547
gbuedodv17501,714
hdtpqkja33852,800
cqnpfuiv66151,457
pgtsqdxm13967,114
ahbtunom61171,397
erfrgulp33884,728
mfmhvseu93978,809
jiuiiyiy16739,698
fojqompp69487,450
bfoxwnko95017,838
cgrnbksw99337,125
xgntsesb96278,831
tdsaaarj38254,573
okfapjul44619,477
xgoapeua67814,85
epavopmr23076,695
eleurkho69809,527
xoifwcnh9161,2
rslghjke53334,716
iulpctai90833,923
acmxbmjy94363,442
txjnauhp95187,959
imgajscm22324,767
jrdumjxp10540,495
ykdscqwq42715,612
vpwdqpdr66599,312
cicvspcg13498,65
bjjiyddu42204,171
rriwtoiw5128,299
oetemggs7062,256
eygxcqwa60375,445
itxuropg68156,157
isfxnnye35504,284
spykpdte84934,459
lmambbvf49165,174
wmclwdbr34756,933
hbkrvrdc86825,175
ssrhrlgu61878,790
mtbsrtyp8621,964
berskkqc18271,456
iimguano86436,734
fyjdotan9560,843
gycfuqdm54329,977
fnjbllsu91693,152
atkkumfq86553,708
huqeaial27413,830
pbosfgxy35814,434
skuncmex96741,413
orohsbwu49732,939
bgpujyoy76762,660
cwrepflm56406,717
hyettpea49589,525
parvidny53851,743
orfvopgc71052,270
vuwlooif65669,89
qfqaqgpy33764,227
vpandraj26633,811
htrcfitf90632,517
kenrkiun44756,411
ldqhhxse58337,332
oaqdlxbe44212,154
ragvbjhx11166,209
fbfnsbbw33114,488
hxhslqmr85570,120
vanketha53677,815
wppdites62008,82
hscstdcp68166,916
bdctewib56258,421
piowhufw4314,387
qbadsshg56803,799
xrjmdtbs35395,569
kkjhewcj65893,598
uydwamfk97252,561
frnsfsol60526,272
dsllqyfl51396,93
jccxeykn70950,860
gsibuauh88477,225
uoctxeey85109,894
adfyfyce26803,50
hjkhhist27990,610
byiqrjwt4813,869
sxgaenld29781,475
yvycvbdv81210,571
lluiwxkn95107,745
aqorcows57342,279
cffpfwhx6261,971
xujnjoco8092,675
hkqeqfqn47488,130
msbxivmf63002,808
yvlsyseu15347,304
axacupxh10938,600
ocyyfhua88211,666
nejnocyj7741,696
bheudtif66516,847
sykbmcod59108,809
arnyftvo54933,642
flwwjmcr12163,207
nrtgkoqm55112,393
lhhmsihk34547,514
eqnphjeu53301,339
sbajcggj84029,596
vjwwyoqo39558,671
jripunjn67008,884
kqjywkea69235,34
mcoqoopg67320,135
xutuhqdj83578,722
cxvgmduc80313,281
nwbinbrl39055,894
orwwttbt22104,728
bfycwouk55177,710
peithcoy96980,184
cofwsxyr81204,407
myocdujr96498,856
kxopupmh98019,978
ejdmpdvi72590,655
ngjwuxny17510,324
uecjshll73636,850
eouijghs16028,416
uorgdtth58341,489
xilhcber37900,290
tfvcsuma4816,763
ogoiuitl37999,457
pnthjhfb13478,428
xfomjvxe87102,596
hrotqpoe62897,330
vmvtekla52231,275
qnpkqtqw14302,58
cicajqex76768,770
slhimmns75851,774
qhdignlw27967,990
nawgvmul33486,277
tlcajrwd51017,918
nyjhpxhy25104,470
cgdjsxyp64259,952
esknffgj85580,462
ajyhraxj60535,28
fvvstoun19239,705
neqmwxqd32322,419
atfhlspk61437,706
thxjtwvk21038,669
oyfhmlpg76185,56
vjdygikf2903,205
waibakyk99047,765
pkuvmava62679,782
tamqcnpg75417,120
jeyumftr73530,92
xmtjybni62909,589
bwdeyohy96522,493
ujabedis63978,626
jsfufhix37958,99
bctqrqod29189,558
vewjkeql52758,153
tplyfnoj26173,148
wvxwfehv63134,905
tuptutgm98747,816
xwxosfbn69208,42
lgwttxnf51855,963
ddxkklto64437,1000
mwwijbjf85286,326
anqvncbe32644,423
aldivtdr62995,772
dbnfohsn95986,378
vfsjrylq51860,521
qlqgqjco3104,893
tbajhdih83286,312
vwwuirve96466,846
cbliwcba91274,681
avskynaw72789,220
jkxovdis60803,99
qmdksyhm56598,256
bpwxixug74020,425
apuvytic39751,114
thclgppt78043,815
arfnnbbc99537,221
kqivoygj10652,930
uwmuxiun98989,604
stpqfqmf9358,90
gjaleook89311,159
oqraprri622,769
feilglvd79146,996
bexwfemw10573,675
jswyigvn10208,694
hghpgwoa65105,494
pyllwqkg79717,563
dslduqgn50499,276
vknpiepd80447,760
iblnxpjn85884,339
hjsiteax85573,445
lhsalhnf19420,536
fsxnyxyl94052,959
eowbbspk97793,676
pjbnrnyo63687,423
onywuxiy73093,935
egbaaasn4168,996
mocnresg6539,100
dihdtlsy69536,529
fsuyiucl98997,592
dpvaheot91291,252
ranbyswq29876,276
rkdufmqw17660,666
lkfqvmox13024,249
qnpaixhu80582,818
rskhjnqg84127,920
wlhlejpa94237,693
vidaojbi21901,914
ophhpglw402,553
xfjdxjpm62269,553
ptfuxtsa15009,659
sxsrhdpo11417,934
smdovjoh97254,977
tbteyfuy77881,894
jyccytuu58093,129
ksbmammx44153,501
fafcmeqb49280,80
dvrvllcl70439,35
ydbecchd24162,793
xmbcowwh78557,834
npkqqtrb43058,342
kocusfim95155,765
qcpxyiio2677,804
ixgygtqv41144,555
xrygdtal5289,559
mcavvdjn44208,677
prmaxags48184,529
wqvckghw14896,1000
amsecigr5643,255
jaakrfsu72134,943
jfpufien95213,657
qlpnktvu25531,478
lprqxriu71604,786
sppmninh21493,868
qilnrhak63964,861
akpsifrc38224,730
nfmuwsaj80848,419
wdglmnax73090,624
ioxjyqvk37552,447
rwwvfovj96921,89
kxqxqmdb23025,972
hlktepnl65632,779
cyybtgci12197,684
dasrhofh68117,93
rbjcirbn46064,826
hbbbrnwd59076,501
bdfmjavh49866,765
njgosswj72831,568
cxsnjtfg28824,371
aqteuvhl37713,570
etlfpwaf87615,571
klbxkxkn16407,415
wxyedgcu45600,214
iwrmotqc75708,577
phsrfsgf79948,706
pkumydjg51681,621
lmwltluj13619,697
uqlgoehp12426,934
jqujhmfp80158,465
brrmpntd34703,244
taqljkpu39423,563
lpdybklw9690,578
hsulkfuy87663,703
ilxadghh57421,365
tjeubrgv5964,821
xgxfxcrl88087,496
wckdhfcr15411,777
jnowoxnp68510,285
nbfjeogu64605,128
tjhldtpi65150,455
exfandlb55295,17
xnqelykp15231,440
cxvbwhjg25413,263
odhgrdkq41455,554
nlpqmskc46396,399
cceihgky67676,813
ectxjvif59746,500
ttktjsrn8864,493
urrkmsgn72790,389
lodbwbpy9407,838
wrbomsgm57089,955
hngrqjtw75732,672
dprapfcj45647,118
vfefyykx3889,47
iygyqyls2397,210
jopvignn33994,511
nadcrlkt48424,355
dndkqixs72879,965
mwidlsvj63868,800
gdfkyawr13186,617
dmobgowu47073,953
oxohvyse44534,12
cekwxiot8902,361
qjxqpvwv94345,667
fiyqigwm95551,718
xanbplmo58175,412
wpgjnley86875,515
fecfbaay82169,151
voggwqmn88903,890
jwspptgk33424,360
kttqsuch47663,805
mlmnipkx56012,348
ufgofnvw43439,678
epmlfpko40125,959
pevdqege83918,252
gnrfkoih47899,157
tgwxccej6570,536
aqrmtbuq27808,671
psrqwcuu15427,343
bbscnasy19890,674
tcepvigc24988,128
wyqpebaq41,297
wfucwmfi55392,516
ufuxdtbb37458,629
gnjvcivm26108,175
vwhbassq42479,726
lluxsroi25302,470
xvlrqmnq62002,85
xlaucxrq88663,608
csmrvptd41495,975
pyclnjix8559,853
fcwqlgyt8896,996
dlirayya8448,745
rdcxvylo50084,251
gjcnalfq59409,150
tbooruwv43681,536
hcjrgsuo86285,413
imjyuljs88607,66
mrcaecrr9136,838
gbxcndql14496,303
upbxanbr92780,214
yoedyslm88465,633
bowgayli32824,127
ncxfepbe40743,785
xnfwbbdn86501,373
mhnhmgsw14419,63
sphunysb71475,840
ghiaihqb8555,731
mfiqqwcl92007,872
cdehloew24274,113
waahdnkk21495,273
nrlnknah41636,276
olulnugr63041,784
pputqoex52184,487
simwdcil36152,72
teplccia48527,978
tcrmmbeh87205,34
bauehcsx23612,946
wkgvhcpp2439,470
ernvwewt64971,128
kmfrkrkm8742,999
ikqvdrpf38092,728
yhucxcdy85517,430
tqxpsphq41243,970
tmdsejsc73366,651
rveadajo78976,36
vndchamj57076,525
adoehddw45868,710
axkinjcu24759,186
vgdiianf34868,599
tffdinsn47239,613
ljrclxar82321,434
jhhqstaj4697,328
rgujjyvq42899,547
vvlubupk87658,624
nhvchegx41971,328
kscufsvf35776,741
jpjjsixd87986,125
ocihmmur35653,32
wtqmyvgy40304,814
dicemket91370,260
ptsvwgfw18563,981
mqhuaton96002,819
fmblgjxu8071,496
tkpjsich79493,861
qpblbgbl62970,42
xolkyyeb81016,4
qtjtvtfe35088,31
kfpwwnop95713,573
fadqibrk56576,231
dqmslguk75563,51
kblngyqq89855,314
eolulsaf22462,778
qvudwpek14445,524
pqhrbgpw96806,725
axdxymau59852,598
ngoiowac79199,573
mjhnadmm8768,108
fcsthsey66409,206
cfhojfim87598,437
amvqeerf50935,157
wbebyojf36747,636
rrpslumt34535,536
esqilpfk97725,572
pesliqhf49905,413
rdknqapf88105,841
oksngpwo22922,708
igupmwew37991,147
bkjihayr87277,148
muoyfphp46602,5
usqxdllx77105,970
oiwhuhwp82165,870
svxrfeeg60231,660
vmrgfhnm86317,44
yguhbkss44434,150
vswbneyi65568,20
hmcgivly81332,599
jffqhoba46788,212
tanwofcn19063,86
mmntopvg51932,412
byurqsnt4878,282
pdlxklae96848,666
elowebqt18725,454
auaiqkgf53299,694
hphrjels27731,937
tqsvcqcu21924,416
khqvyage85932,585
roeuxwer49767,631
dgcmstyr69455,538
aactcpae95115,400
udbvpwmf28438,68
axklxfyh82399,225
jbynrfse58386,196
atrkekhj15638,688
vajeocvm40438,216
fvordtgx15416,818
